Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2014/04/14	1474.69	1482.50	1471.60	1482.48	2618206.00	3864810240	1481.62	1452.217	1454.759	1473.176	1529.135	1541.873
2014/04/15	1482.26	1492.95	1471.65	1475.74	4889886.00	5014184448	1482.714	1460.359	1453.064	1469.145	1528.814	1540.25
2014/04/16	1470.42	1483.52	1464.04	1472.79	2366258.00	3244191744	1480.308	1465.939	1450.969	1466.292	1528.113	1538.204
2014/04/17	1476.39	1489.52	1474.72	1482.59	2400591.00	3859685376	1477.764	1472.471	1451.151	1464.088	1526.909	1536.62
2014/04/18	1476.47	1488.58	1467.56	1482.61	2813138.00	4195072000	1479.242	1477.916	1453.892	1462.706	1526.047	1535.403
2014/04/21	1471.04	1498.15	1463.14	1470.82	2939267.00	4846174720	1476.91	1479.265	1454.573	1461.357	1525.357	1534.196
2014/04/22	1469.31	1481.17	1422.55	1447.71	3337477.00	4873846272	1471.304	1477.009	1454.511	1461.188	1524.574	1533.296
2014/04/23	1445.86	1453.37	1430.79	1438.88	1992363.00	2901806848	1464.522	1472.415	1453.881	1460.211	1523.264	1532.198
2014/04/24	1439.01	1441.30	1419.25	1424.17	1934999.00	2969268480	1452.838	1465.301	1451.814	1458.829	1521.143	1531.241
2014/04/25	1423.97	1427.67	1394.08	1394.56	2299600.00	2791434496	1435.228	1457.235	1450.101	1455.8	1518.202	1529.987
2014/04/28	1386.76	1389.51	1361.49	1361.74	2586632.00	3238219008	1413.412	1445.161	1448.689	1451.559	1514.329	1528.688
2014/04/29	1363.03	1385.98	1361.96	1385.00	1924606.00	2673325056	1400.87	1436.087	1448.223	1447.405	1511.009	1527.735
2014/04/30	1380.17	1397.31	1376.39	1397.31	2199165.00	2679078400	1392.556	1428.539	1447.239	1443.492	1508.352	1526.703
2014/05/05	1392.85	1413.02	1381.36	1409.65	2026063.00	2922738688	1389.652	1421.245	1446.858	1441.182	1505.248	1525.559
2014/05/06	1409.22	1446.43	1405.37	1429.96	2771408.00	4711018496	1396.732	1415.98	1446.948	1441.255	1502.757	1524.755
2014/05/07	1424.32	1425.17	1401.03	1401.29	1941796.00	2939747840	1404.642	1409.027	1444.146	1439.391	1498.991	1524.052
2014/05/08	1395.58	1415.21	1382.65	1382.87	1941797.00	2927738880	1404.216	1402.543	1439.776	1437.189	1494.38	1523.375
2014/05/09	1385.04	1387.22	1350.99	1362.46	2264982.00	3329995264	1397.246	1394.901	1433.658	1434.221	1489.959	1522.311
2014/05/12	1369.87	1400.73	1367.92	1399.16	2596140.00	3180515072	1395.148	1392.4	1428.85	1432.009	1485.953	1521.58
2014/05/13	1399.97	1404.50	1386.11	1389.49	1786303.00	2491750144	1387.054	1391.893	1424.564	1430.699	1482.242	1520.818
2014/05/14	1387.93	1391.46	1381.55	1387.01	1564093.00	1764912512	1384.198	1394.42	1419.791	1430.599	1478.26	1519.683
2014/05/15	1385.01	1387.97	1357.24	1359.38	1982957.00	2710388224	1379.5	1391.858	1413.973	1429.435	1473.508	1518.064
2014/05/16	1360.12	1360.90	1340.31	1353.67	1905092.00	2319270912	1377.742	1387.494	1408.016	1427.324	1468.729	1516.147
2014/05/19	1346.68	1347.32	1330.36	1337.97	1488152.00	1936975872	1365.504	1380.326	1400.786	1424.681	1463.665	1514.212
2014/05/20	1348.10	1363.76	1342.36	1348.00	1703402.00	2246085632	1357.206	1372.13	1394.055	1422.009	1459.11	1512.211
2014/05/21	1341.32	1364.71	1331.30	1364.50	1967096.00	2503328256	1352.704	1368.451	1388.739	1418.914	1454.737	1510.439
2014/05/22	1363.98	1378.29	1354.45	1354.51	2400100.00	2855722240	1351.73	1365.615	1384.079	1415.056	1449.848	1508.835
