Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2011/04/19	2794.31	2803.35	2758.04	2761.88	1274555.00	1151399296	2806.61	2797.979	2798.813	2834.124	2783.228	2702.371
2011/04/20	2776.73	2832.11	2773.29	2824.47	1481084.00	1288360448	2804.58	2804.056	2800.378	2831.456	2788.485	2703.605
2011/04/21	2837.01	2910.46	2836.06	2851.55	2396974.00	1906839296	2814.116	2813.01	2801.664	2829.878	2794.569	2704.438
2011/04/22	2854.19	2861.59	2802.37	2809.22	1204264.00	1077289600	2812.25	2810.188	2799.903	2825.561	2799.344	2705.14
2011/04/25	2813.78	2855.00	2788.70	2806.55	1580851.00	1274114432	2810.734	2810.53	2798.183	2823.088	2805.117	2706.463
2011/04/26	2810.41	2831.63	2723.60	2746.14	1632751.00	1189357952	2807.586	2807.098	2793.85	2818.759	2809.186	2707.422
2011/04/27	2744.37	2776.17	2729.04	2748.36	1021807.00	845119616	2792.364	2798.472	2791.429	2811.307	2812.516	2708.263
2011/04/28	2759.28	2783.14	2679.90	2682.56	1167251.00	1080215296	2758.566	2786.341	2788.608	2804.103	2815.391	2708.44
2011/04/29	2680.00	2736.09	2657.74	2714.94	657557.00	711615424	2739.71	2775.98	2786.357	2795.684	2818.047	2709.256
2011/05/03	2711.30	2738.45	2696.58	2721.50	571203.00	513397568	2722.7	2766.717	2783.672	2790.809	2819.508	2710.001
2011/05/04	2710.36	2722.15	2610.59	2619.29	1470863.00	1345532544	2697.33	2752.458	2775.219	2783.361	2818.503	2709.139
2011/05/05	2617.91	2639.03	2606.67	2620.49	764631.00	732111296	2671.756	2732.06	2768.058	2777.606	2817.015	2708.342
2011/05/06	2598.32	2653.04	2594.12	2641.03	783251.00	707709952	2663.45	2711.008	2762.009	2771.445	2816.21	2707.731
2011/05/09	2644.89	2670.39	2639.03	2645.71	463486.00	430399008	2649.604	2694.657	2752.423	2764.821	2814.203	2707.396
2011/05/10	2650.04	2696.18	2647.67	2694.40	697306.00	569394240	2644.184	2683.442	2746.986	2759.936	2812.584	2707.724
2011/05/11	2695.19	2709.42	2657.00	2695.83	724850.00	595998208	2659.492	2678.411	2742.754	2755.37	2811.318	2707.907
2011/05/12	2677.56	2683.09	2635.14	2637.45	884666.00	784293568	2662.884	2667.32	2732.896	2750.06	2808.036	2708.824
2011/05/13	2647.16	2656.80	2591.04	2615.65	879200.00	736923840	2657.808	2660.629	2723.485	2745.949	2804.918	2709.59
2011/05/16	2618.58	2639.74	2595.50	2602.58	843279.00	699009152	2649.182	2649.393	2712.687	2740.702	2801.555	2710.749
2011/05/17	2603.86	2623.12	2597.62	2613.77	518660.00	366759616	2633.056	2638.62	2702.668	2735.321	2798.275	2712.239
2011/05/18	2622.30	2644.89	2613.34	2629.79	692161.00	563772864	2619.848	2639.67	2696.064	2730.036	2795.431	2713.823
2011/05/19	2631.29	2660.36	2628.96	2652.66	814086.00	734580608	2622.89	2642.887	2687.473	2726.334	2791.059	2714.974
2011/05/20	2653.70	2680.97	2635.41	2672.80	1094501.00	880538304	2634.32	2646.064	2678.536	2723.361	2787.999	2715.455
2011/05/23	2678.01	2680.22	2594.55	2595.01	988053.00	911640832	2632.806	2640.994	2667.825	2715.28	2783.129	2715.49
2011/05/24	2591.33	2612.94	2566.21	2612.54	562336.00	635091136	2632.56	2632.808	2658.125	2708.927	2779.22	2715.502
2011/05/25	2606.26	2621.01	2558.99	2558.99	939623.00	755054720	2618.4	2619.124	2648.768	2701.544	2774.557	2714.969
2011/05/26	2579.78	2590.40	2541.42	2544.77	683816.00	578173312	2596.822	2609.856	2638.588	2691.883	2768.349	2714.761
2011/05/27	2550.70	2594.11	2536.52	2561.65	1110350.00	813102656	2574.592	2604.456	2632.542	2683.809	2762.966	2714.904
2011/05/30	2564.12	2596.86	2551.64	2582.41	906994.00	675731968	2572.072	2602.439	2625.916	2675.937	2758.144	2715.414
2011/05/31	2589.39	2613.88	2570.02	2607.92	659356.00	549728704	2571.148	2601.854	2620.237	2669.064	2753.738	2716.316
2011/06/01	2600.87	2604.82	2584.39	2596.32	490896.00	440108992	2578.614	2598.507	2619.088	2663.545	2748.835	2716.83
2011/06/02	2577.49	2595.67	2547.74	2559.77	1040508.00	807502720	2581.614	2589.218	2616.052	2654.722	2743.089	2717.281
2011/06/03	2552.60	2611.56	2550.36	2593.55	481093.00	520141600	2587.994	2581.293	2613.678	2646.122	2738	2717.799
2011/06/07	2596.42	2638.72	2587.30	2634.05	590649.00	574116224	2598.322	2585.197	2613.095	2640.283	2732.922	2718.556
2011/06/08	2631.56	2631.79	2580.61	2622.74	546910.00	532469184	2601.286	2586.217	2609.512	2634.156	2728.622	2719.297
2011/06/09	2608.62	2645.00	2573.93	2582.29	677104.00	570994624	2598.48	2588.547	2603.835	2628.694	2723.726	2719.715
2011/06/10	2588.42	2608.08	2568.58	2587.09	484873.00	461714080	2603.944	2592.779	2601.317	2623.318	2717.313	2719.56
2011/06/13	2573.78	2594.15	2550.88	2588.13	1058301.00	826596928	2602.86	2595.427	2599.941	2620.171	2712.137	2717.8
2011/06/14	2583.50	2645.64	2581.08	2636.56	731459.00	727908608	2603.362	2600.842	2601.641	2617.558	2706.621	2715.955
2011/06/15	2634.73	2677.23	2630.81	2634.75	818122.00	690397120	2605.764	2603.525	2602.689	2614.666	2702.738	2714.676
2011/06/16	2621.32	2626.14	2560.78	2569.07	991841.00	697947520	2603.12	2600.8	2599.654	2612.992	2698.177	2712.763
2011/06/17	2566.40	2595.36	2541.74	2545.20	752628.00	516025120	2594.742	2599.343	2594.281	2610.483	2694.044	2711.006
2011/06/20	2550.34	2561.22	2441.19	2445.27	1334126.00	893908736	2566.17	2584.515	2582.904	2603.957	2687.701	2708.66
2011/06/21	2466.55	2475.18	2420.90	2461.27	1151037.00	746738752	2531.112	2567.237	2576.217	2597.809	2681.315	2706.057
2011/06/22	2466.93	2474.22	2426.34	2435.33	970578.00	625894080	2491.228	2548.496	2567.356	2589.174	2674.555	2703.396
2011/06/23	2431.75	2503.89	2424.47	2484.71	652047.00	541396160	2474.356	2538.738	2563.643	2582.136	2668.753	2701.518
2011/06/24	2483.96	2561.51	2474.28	2530.52	1482979.00	1422921216	2471.42	2533.081	2562.93	2578.572	2664.316	2700.223
2011/06/27	2532.03	2574.05	2526.72	2541.24	1056387.00	1032254976	2490.614	2528.392	2561.909	2576.092	2661.02	2700.037
2011/06/28	2568.84	2579.16	2540.91	2575.11	1209023.00	1041462400	2513.382	2522.247	2561.544	2575.176	2657.939	2700.369
2011/06/29	2578.33	2594.11	2548.18	2554.80	709769.00	746978432	2537.276	2514.252	2558.888	2573.21	2654.266	2700.299
2011/06/30	2560.25	2602.60	2544.85	2593.45	960795.00	954356864	2559.024	2516.69	2558.745	2571.999	2651.017	2700.693
2011/07/01	2596.51	2605.20	2573.26	2584.92	602204.00	574256000	2569.904	2520.662	2560.002	2569.741	2648.038	2700.599
2011/07/04	2600.65	2638.34	2596.45	2627.83	1159500.00	999595968	2587.222	2538.918	2561.717	2568.242	2645.801	2700.864
2011/07/05	2626.38	2643.37	2597.84	2609.98	996304.00	935761920	2594.196	2553.789	2560.513	2568.741	2642.01	2701.018
2011/07/06	2611.64	2630.25	2593.64	2626.02	744296.00	862339136	2608.44	2572.858	2560.677	2569.19	2639.059	2701.524
2011/07/07	2612.72	2623.60	2580.09	2591.68	1249638.00	1068844608	2608.086	2583.555	2561.146	2570.28	2635.912	2701.478
2011/07/08	2599.69	2619.49	2591.27	2599.94	720928.00	614822080	2611.09	2590.497	2561.789	2572.119	2632.001	2701.561
2011/07/11	2591.70	2609.78	2580.32	2607.09	1121876.00	938542784	2606.942	2597.082	2562.737	2573.634	2628.721	2701.408
2011/07/12	2587.22	2593.18	2556.27	2565.09	1013357.00	901598528	2597.964	2596.08	2559.164	2573.056	2624.497	2700.928
2011/07/13	2565.18	2604.60	2564.10	2599.88	753245.00	692028160	2592.736	2600.588	2557.42	2572.788	2620.926	2700.686
2011/07/14	2603.09	2610.40	2563.14	2585.65	849806.00	760259584	2591.53	2599.808	2558.249	2572.433	2617.989	2700.608
2011/07/15	2578.54	2668.98	2578.45	2665.46	2171399.00	1713312640	2604.634	2607.862	2564.262	2575.956	2615.339	2701.912
2011/07/18	2675.31	2687.03	2647.39	2658.98	1403858.00	1253682944	2615.012	2610.977	2574.948	2578.137	2612.129	2703.349
2011/07/19	2644.93	2659.29	2618.59	2637.09	1217819.00	932386432	2629.412	2613.688	2583.739	2578.238	2609.26	2704.302
2011/07/20	2645.04	2664.87	2604.51	2612.62	700596.00	747554624	2631.96	2612.348	2592.603	2577.901	2606.028	2705.573
2011/07/21	2608.40	2627.70	2569.95	2575.05	1161174.00	1141759104	2629.84	2610.685	2597.12	2577.659	2603.177	2706.181
2011/07/22	2586.93	2599.18	2569.15	2579.44	778155.00	768825984	2612.636	2608.635	2599.566	2577.404	2600.361	2706.439
2011/07/25	2564.92	2578.61	2484.29	2499.48	1534034.00	1265401088	2580.736	2597.874	2597.478	2574.449	2597.31	2706.35
2011/07/26	2501.06	2523.96	2471.08	2487.18	1152714.00	856915776	2550.754	2590.083	2593.082	2569.47	2593.514	2705.78
2011/07/27	2481.15	2526.06	2470.20	2516.78	1095237.00	1085612800	2531.586	2581.773	2591.18	2565.538	2590.102	2704.805
2011/07/28	2488.90	2516.69	2481.30	2505.88	669536.00	535775712	2517.752	2573.796	2586.802	2563.431	2588.212	2703.357
2011/07/29	2506.98	2527.51	2493.29	2506.24	844743.00	677975488	2503.112	2557.874	2582.868	2562.133	2586.308	2701.661
2011/08/01	2509.44	2540.69	2502.43	2539.11	979925.00	724783872	2511.038	2545.887	2578.432	2565.261	2584.609	2700.409
2011/08/02	2519.06	2524.28	2479.41	2520.85	925885.00	746553088	2517.772	2534.263	2573.976	2567.247	2582.528	2698.365
2011/08/03	2499.15	2506.42	2481.94	2489.73	640967.00	650085568	2512.362	2521.974	2567.161	2569.06	2579.117	2695.851
2011/08/04	2497.99	2506.92	2469.15	2473.59	766115.00	644499456	2505.904	2511.828	2561.257	2568.689	2575.413	2693.365
2011/08/05	2403.03	2436.61	2380.99	2398.58	1218450.00	1046562112	2484.372	2493.742	2551.188	2564.291	2571.432	2689.734
2011/08/08	2378.67	2394.65	2258.85	2309.64	1470910.00	1173752960	2438.478	2474.758	2536.316	2556.571	2566.332	2685.625
2011/08/09	2240.51	2287.27	2224.61	2281.87	1501580.00	1176927488	2390.682	2454.227	2522.155	2546.797	2560.986	2681.271
2011/08/10	2324.88	2335.96	2264.20	2271.70	1392205.00	1156320128	2347.076	2429.719	2505.746	2537.36	2555.285	2676.78
2011/08/11	2226.82	2240.14	2176.08	2218.56	2147385.00	2491297024	2296.07	2400.987	2487.392	2524.864	2548.431	2671.931
2011/08/12	2227.54	2249.77	2214.08	2234.57	1164691.00	1080029056	2263.268	2373.82	2465.847	2513.185	2541.463	2666.261
2011/08/15	2241.24	2260.64	2226.51	2257.20	1052789.00	937345408	2252.78	2345.629	2445.758	2500.831	2534.537	2661.268
2011/08/16	2262.28	2272.69	2243.34	2255.59	1033642.00	955854080	2247.524	2319.103	2426.683	2489.018	2528.879	2656.004
2011/08/17	2253.27	2274.52	2244.81	2249.39	1109741.00	929105472	2243.062	2295.069	2408.521	2476.464	2522.827	2651.024
2011/08/18	2246.45	2249.14	2213.37	2218.62	724971.00	601845696	2243.074	2269.572	2390.7	2464.028	2517.154	2645.856
2011/08/19	2182.16	2207.99	2175.24	2186.28	916702.00	761503680	2233.416	2248.342	2371.042	2450.24	2511.179	2639.764
2011/08/22	2195.05	2208.72	2150.28	2162.10	790754.00	618635456	2214.396	2233.588	2354.173	2435.407	2504.52	2633.743
2011/08/23	2171.08	2193.93	2155.42	2191.89	654995.00	471646528	2201.656	2224.59	2339.408	2422.967	2498.011	2628.078
2011/08/24	2200.76	2229.36	2185.46	2204.51	660392.00	604770944	2192.68	2217.871	2323.795	2409.788	2491.288	2622.513
2011/08/25	2238.05	2339.12	2238.05	2306.70	3121019.00	1906385152	2210.296	2226.685	2313.836	2400.489	2486.461	2617.648
2011/08/26	2292.63	2337.87	2275.99	2336.41	1756932.00	1181348608	2240.322	2236.869	2305.344	2389.521	2482.738	2612.914
2011/08/29	2313.77	2329.65	2294.22	2312.51	908087.00	663134464	2270.404	2242.4	2294.014	2377.972	2478.054	2608.027
2011/08/30	2335.81	2348.06	2291.34	2301.87	1020031.00	755610048	2292.4	2247.028	2283.065	2366.798	2472.518	2602.72
2011/08/31	2286.07	2328.54	2284.12	2306.89	876934.00	688385408	2312.876	2252.778	2273.924	2356.607	2467.254	2597.938
2011/09/01	2311.89	2383.97	2310.79	2346.67	1237699.00	1041821312	2320.87	2265.583	2267.577	2348.994	2463.327	2593.527
2011/09/02	2346.89	2347.17	2296.20	2331.65	882203.00	648017344	2319.918	2280.12	2264.231	2340.735	2459.07	2588.191
2011/09/05	2311.30	2315.94	2257.47	2260.25	909373.00	665493696	2309.466	2289.935	2261.761	2332.76	2453.605	2582.871
2011/09/06	2246.51	2260.02	2212.65	2224.69	812094.00	603230528	2294.03	2293.215	2258.903	2324.011	2446.74	2576.681
